"","logFC","logCPM","LR","PValue","FDR"
"CBY1",-1.67506443087147,4.43086051899472,4.13912320861936,0.0419028681524692,1
"WIPI1",-0.851179175188335,6.39931842729573,4.13308272775614,0.0420526788525806,1
"TIMP1",2.40060794844033,4.32786832886093,4.10073267021786,0.0428646344543607,1
"MKRN1",0.779230899938428,7.17822440438765,4.07929937373404,0.0434116558399661,1
"SPRR2E",-1.56061858418322,3.72758819194678,4.07237860096181,0.0435898524008491,1
"PTDSS1",-0.722021872944153,6.74402695902038,4.05803138408819,0.0439617214336647,1
"EZR",0.920707079071144,6.04409470270611,4.05275660715886,0.0440992776529265,1
"DLG1",-0.472794884589079,8.6647371434974,4.0478442427696,0.0442277902328323,1
"SRSF3",0.917819777385254,6.95953596192157,4.045615774793,0.0442862191892869,1
"ATG4B",-0.624510850073975,7.7775547453169,4.03821384964613,0.044480876600401,1
"CASP10",-0.753456397254192,7.27187792276652,4.03407946516588,0.0445899953743167,1
"CETN3",1.01565532223058,5.62061080927177,4.03129150804277,0.0446637369667848,1
"RFXANK",-0.753082970344007,6.87861468458387,4.02529943239729,0.0448226625157312,1
"LGALSL",-1.37519021419943,5.58202789556007,4.02489929576523,0.0448332963736917,1
"PFDN4",1.28915135680767,5.62691386190312,4.0243960863657,0.0448466732199597,1
"ZNF213",0.921664399508329,6.74413854736111,4.02199916660655,0.0449104483947414,1
"RBMXL2",1.29723473756635,4.83256504107073,4.0198749913983,0.0449670464364185,1
"G6PD",1.10735021558982,6.62408898272668,4.01742479901054,0.0450324244129136,1
"CTNS",1.03590529997958,7.00570959742266,4.01287649193865,0.045154051468807,1
"OR11A1",3.79021393211638,0.0548059179816758,4.00340188689143,0.0454085258705156,1
"TMEM248",-0.829091447814014,6.30637700882603,4.00099428065244,0.0454734311476546,1
"ADRA1B",-1.12304327891115,5.27207055341937,3.99474557223093,0.0456423429009161,1
"HSF2",0.99831515666412,5.92743489993039,3.98420253399774,0.0459288369405362,1
"VIM",1.11514698859176,6.47562952593268,3.97799531915738,0.0460983960024788,1
"NLRP1",-0.498436698200678,8.74753473749072,3.96997988016246,0.0463183258506345,1
"TRBC1",-3.41797356196755,2.42189151478462,3.96090521620408,0.0465686544731187,1
"KCNK9",-0.768029140950268,6.80740830201572,3.95067999734977,0.0468524315254287,1
"HOXD9",1.2219821583887,4.78273021994806,3.9501307001393,0.0468677274949387,1
"MXD4",0.717349225518651,6.93031660080682,3.94518707119184,0.0470056271169483,1
"SSRP1",0.791908709524063,6.99005015621478,3.94506803499324,0.0470089528319328,1
"PMS2",0.667887118673966,8.30300147888232,3.93635975202639,0.047252925165366,1
"HPRT1",-2.01770352280308,3.71696433967084,3.93444374692655,0.0473067832104695,1
"AP3B2",0.567350678764366,8.87405646521112,3.91168114826685,0.0479516070803035,1
"LALBA",-1.13596149763196,5.31436529291245,3.90657487504067,0.0480975281511562,1
"UBL4A",-1.46685028547707,5.04907786226775,3.89318941239956,0.0484822709051502,1
"RNMT",-0.696039691757633,7.01945760668828,3.89284136485048,0.0484923181742841,1
"CRADD",-0.823190930191074,6.28192417136289,3.89089899142243,0.0485484300490749,1
"ZNF133",0.674009577817733,7.29214115178914,3.87880141349357,0.0488994549998406,1
"UBA3",-0.843553781371697,6.54601811225643,3.8705300832851,0.0491409987792245,1
"FGD1",1.08739445593707,5.20821636864754,3.86486557665903,0.0493071433764713,1
"CABP1",0.898602920270917,6.25890099388437,3.86066417813901,0.0494307569634099,1
"SHMT1",2.59201860675752,3.02596098492704,3.85940059748713,0.049467998036643,1
"HUWE1",0.575694020093739,7.71464653784355,3.85674310480364,0.0495464181353597,1
"FMR1",0.82392314972061,6.65853977937882,3.85411548326045,0.0496240858860938,1
"SNRNP27",-0.728166162525517,7.00652507013873,3.85010719642341,0.0497428114438516,1
"CSK",0.703640460239071,7.61075469207751,3.8488925850469,0.0497788474776644,1
"PMM1",0.840841711739438,6.92218897095587,3.84850737759058,0.0497902818713516,1
"MYH4",-0.536901959201909,7.50633653995274,3.83789800968804,0.0501063006911304,1
"ATIC",-0.702618852642736,6.96225041205874,3.8316782577275,0.0502925518926921,1
"IGSF9B",0.476727792389368,8.11995275545266,3.82209310170967,0.0505810145227897,1
"BCYRN1",-2.76494279344582,1.00053180338093,3.81475109025495,0.0508031529819734,1
"FGFR3",0.779101656236255,7.52619680240786,3.81131540110339,0.0509074565288317,1
"NUMBL",0.72103186601313,6.84543414090861,3.80995175007555,0.0509489181388564,1
"RAC3",1.36422590601035,5.19587280345068,3.80329786158989,0.0511517414275543,1
"CTCF",-0.718181342601515,7.63417803054021,3.79838060749891,0.0513021772977243,1
"ACTN1",-0.457748358336823,8.34566640647789,3.79725050689547,0.0513368170739811,1
"ADIPOR1",-0.868304342501667,6.08075971645351,3.79583810015341,0.0513801448608828,1
"AFG3L2",-0.759464092616219,6.86712057239075,3.79415977000901,0.0514316805521261,1
"COPS4",0.94849980635364,6.90388279732494,3.78967071628675,0.0515697926694338,1
"HBEGF",-0.974010293549101,5.55118808098852,3.78691287334133,0.0516548361121561,1
"SLC47A1",-0.559060784016564,7.45152498510661,3.7864617870816,0.0516687603437022,1
"TBCC",1.75069247254047,3.54596430778008,3.78288010725021,0.0517794614626826,1
"APOH",1.18631376331693,5.61578958898386,3.78147870655689,0.0518228436578136,1
"DLGAP1",-0.519819629222092,7.99438203849254,3.77479917009142,0.0520301465366818,1
"PHIP",-0.530837120156101,8.2076659333791,3.77291088055766,0.0520889095241806,1
"FGFR1",0.52599170351136,8.75545137769873,3.77083084400028,0.052153720910205,1
"OPN1LW",2.10088857676938,2.90432407468776,3.76953423316274,0.0521941648822339,1
"MSL3",0.757247067188621,7.31399534547842,3.76847483048393,0.0522272344772491,1
"SOX30",-0.97919348736966,5.69986182819579,3.76735571554586,0.0522621920925334,1
"TAF5",-0.863999278638193,6.65144347751293,3.76617013548781,0.0522992528799511,1
"LAGE3",-2.19683335425723,2.49603320462815,3.75800792660846,0.0525551565463065,1
"GZMB",-1.13160126636659,6.19883067622621,3.75608342942963,0.052615686735747,1
"RPP14",0.689294884302089,6.99655247895596,3.74816267673043,0.0528655919457122,1
"PPP2R2B",0.544802785773253,7.99145618534814,3.74713133111454,0.0528982239504519,1
"ACIN1",0.65597796539154,7.72536972425788,3.74282829927584,0.0530346031059441,1
"CLEC2D",-0.594616593048444,7.19900025485589,3.73919318216346,0.0531501036258601,1
"ATP6V1D",-0.778986682109619,6.99722738939074,3.73844306739312,0.0531739705568579,1
"PKD1",0.559947193670639,9.02288440540544,3.73806713056878,0.0531859362727654,1
"PGLS",1.18260883674547,5.80613559599485,3.73559590370161,0.0532646641095944,1
"CCIN",1.27984901434444,4.79261993104054,3.72838527295779,0.0534950850815606,1
"MPO",0.820884343535423,6.74165156437408,3.72256524813306,0.0536818381110368,1
"EBLN2",1.36136607233556,4.21529122165014,3.72089344745876,0.0537356104504268,1
"CEBPG",-0.916452071654709,5.82133043001866,3.72044704775949,0.0537499782443826,1
"ANGPTL1",-1.03000705342181,5.69637406302462,3.71523695278614,0.0539179712978732,1
"GAPDHS",-1.44519264983446,3.9500367104711,3.7047119103212,0.0542590374589837,1
"GH2",1.1175535780597,5.8799640124547,3.7018720179155,0.0543514558509005,1
"RAB26",-0.741292307375131,6.4872940533247,3.69452423100589,0.054591349329772,1
"SHMT2",-0.655400761071005,7.08510420722476,3.69166577684334,0.0546849762488731,1
"ARL6IP5",1.15127080611128,6.29492489790537,3.69085033355976,0.0547117167859025,1
"SMARCD2",-0.6522539716566,7.59339151009793,3.68958155604469,0.0547533509117676,1
"NUP54",0.602113924596419,8.17863218047436,3.68323331715727,0.0549621693184806,1
"PROCR",-1.35922809500563,5.43012607739882,3.68287245859541,0.0549740646987575,1
"CCNDBP1",0.534393198783829,8.18206814646186,3.67854420650195,0.055116954555824,1
"RGS12",0.564353456978361,7.92293042962094,3.67327381170738,0.0552914795212617,1
"PTGES3",-0.87303080617626,5.84827300508293,3.66696049320205,0.0555013118048955,1
"ARR3",-1.01264067864704,5.4101268528467,3.66637855296909,0.0555206958939916,1
"SMAD7",-1.07046367367615,6.22192020860111,3.6595101765438,0.0557500207389852,1
"KCNN4",-0.815921413250575,6.32866146194036,3.65810771858796,0.0557969701120862,1
"JUP",0.74764563423257,6.91314361975019,3.65805233578351,0.055798824994669,1
"HADHA",0.700276308754247,7.20439937660649,3.65014222179107,0.0560644237985436,1
"RPS21",-1.34729472023598,4.28933627665845,3.6432288016955,0.0562976549432409,1
"TNNT1",0.775063643478068,6.58916729920243,3.64108784637751,0.0563700908105961,1
"PCCA",-0.582095798597193,7.15834712474277,3.6377655100402,0.0564826927321358,1
"BAG5",0.965630306877886,5.89983707068985,3.62985144670367,0.0567518819055716,1
"BID",-0.697263131532392,6.61232844441301,3.6294297910093,0.0567662622662137,1
"ALX3",-1.21575160132195,4.78705602175968,3.6284492593822,0.0567997177726959,1
"SLIT1",0.447061713470356,8.71610667582288,3.60689102333889,0.0575405936641637,1
"FBLN5",-0.625549851015653,7.49697858784556,3.59577671280823,0.0579265535640693,1
"VPS37C",0.992749430274558,6.48235439223616,3.58765427192835,0.0582103553247316,1
"AMOTL2",0.581513974422367,7.33694889349733,3.58466800250534,0.058315067993655,1
"CLU",-0.567745419732126,7.45916560810169,3.58100800430966,0.0584436777964824,1
"KEAP1",-0.911563321371606,6.520154184111,3.57255261194299,0.0587419482971084,1
"CTTN",2.83045045272517,1.1836764037959,3.5662057973816,0.05896689985841,1
"REEP2",-1.29059241498293,6.41170142650036,3.56495262178778,0.0590114245863684,1
"PATZ1",0.829012828344827,6.39045396439853,3.56046981509494,0.0591709893594257,1
"HS3ST1",0.810153916001573,6.26312084339269,3.55645112028016,0.0593144240756277,1
"KCND2",0.705804175881435,6.70851144493795,3.5487661676335,0.0595897447935944,1
"TIMM13",1.96254405464759,4.50823682821694,3.54836433746753,0.0596041780741031,1
"SUMO2",-0.647571652985998,7.13631470154941,3.54677938473606,0.0596611440259596,1
"NDUFS2",0.739699087433129,8.37581777731484,3.53999752593732,0.0599055505388758,1
"HAX1",-0.943191959412307,7.07478319247121,3.53572788407506,0.0600599671616371,1
"CLDN8",-1.35616080889447,4.33591023705168,3.53558519132916,0.0600651351183134,1
"RPL26L1",1.31864200047803,5.01679146143571,3.53306995987061,0.060156307897295,1
"COMMD8",-1.30901391367991,4.60171882466097,3.51940596296783,0.0606541833286594,1
"ING4",0.67549057210038,6.8706149976635,3.51784963949465,0.0607111686457888,1
"ADD2",0.470979621530388,8.02649220239373,3.51292278770734,0.0608919430016617,1
"SLC9A3R2",0.744631663961111,6.50491164362357,3.51212155661645,0.0609213956145128,1
"AMBP",0.977971306732782,6.67876017272126,3.50619381936711,0.0611397661037196,1
"SYTL2",-0.513736694443522,7.97536094390047,3.50522092135735,0.0611756859835158,1
"SAMM50",-0.544611334820304,7.49601182241419,3.50259299466274,0.0612728226863347,1
"PLEK2",0.982522936288413,5.76397055813518,3.49445416896658,0.0615747032914263,1
"FBXW4",-0.777552655178725,6.47948448345735,3.48709711497276,0.061848949850178,1
"UBE2V2",0.826299096313325,6.68486371256888,3.48504668433772,0.0619256146696848,1
"RANBP1",-0.830523088542582,6.32402392061719,3.48350277907463,0.0619834074905331,1
"PSMD13",-0.6024059618592,7.12861137780239,3.47569375901931,0.0622766030510122,1
"GTF2I",-0.779463892486621,6.48883921416225,3.46726986680502,0.0625945416880737,1
"TRIM37",-0.7216804693436,7.14254511865819,3.46532601315332,0.0626681528517538,1
"STK32B",-0.686745343116416,6.98368166307326,3.45648950875002,0.0630039442957064,1
"PLEKHG4",0.543756977061117,7.8055708526064,3.45349527241883,0.0631181612573341,1
"GNMT",1.32410400080495,4.10729745963552,3.45291503826739,0.0631403201571172,1
"GATM",0.892375999521496,7.71699224214303,3.44884170928454,0.0632961125136259,1
"HIC1",-0.847728805653434,6.10139278945901,3.44857427645354,0.0633063553244288,1
"PAIP1",-0.881645086675347,6.71562704325992,3.4426729111516,0.0635328308522191,1
"BHLHE22",-1.28162831673397,4.28605962681645,3.44018417652581,0.0636285993369388,1
"DDX5",0.648178243624999,8.3445800692327,3.43407437811663,0.0638643626273013,1
"CHMP2A",1.08481191121531,6.69690826016714,3.43244119728389,0.0639275410383823,1
"RPL41",1.5116597931312,5.778558539265,3.43154345374317,0.0639622979790965,1
"SMAD9",-0.816380476127846,6.06313217870963,3.42883358387807,0.0640673352900808,1
"MMP7",1.0358724668049,5.4499462556205,3.42034616287721,0.0643975085395234,1
"TSFM",-0.715692765318556,6.97232802443112,3.41897389026648,0.0644510622135975,1
"POLR2L",1.6113278077595,3.29799883497961,3.41755771137608,0.0645063791725204,1
"CXXC1",-0.69931329481693,6.79174551543166,3.40664201280854,0.0649344579093977,1
"RAC2",0.8585258414176,6.71460236527068,3.40144121074456,0.0651394820229677,1
"ID2",1.10689789784477,5.180980973157,3.38915390449486,0.0656266173147702,1
"SLC2A8",0.68943447897865,7.24219132361931,3.38729054799021,0.065700829803672,1
"ATP1A2",0.60438974485432,7.1430184492067,3.38694388630288,0.065714646290957,1
"MRPL39",-1.04422619029229,5.40259896583516,3.37660541840978,0.0661281236921134,1
"SMAD6",0.7279089772554,6.6723355478428,3.3704380708218,0.0663761033833463,1
"FZD1",0.868020408885879,5.82001134835186,3.36500297118634,0.0665954639619716,1
"DLG4",0.487781934434301,8.06878407713104,3.36010788588278,0.0667936924972641,1
"PER3",0.628616916401719,7.0182955606304,3.350792942254,0.0671726485217648,1
"GALK1",0.850718168228419,6.49291908862574,3.33931812637371,0.0676426353177719,1
"RTN1",-0.85456872864198,6.5191740708831,3.33402002763936,0.0678608205229241,1
"RANGAP1",-0.605259188783543,7.06146111497399,3.33217720106768,0.0679368877019841,1
"UROD",0.911971282392786,7.74420180901017,3.33063874820823,0.0680004609379971,1
"RGCC",1.17227817786989,5.19504984326429,3.32643509946938,0.0681744922263639,1
"SLCO2A1",-0.707540489619071,6.68815630110484,3.32382888226252,0.0682826289106228,1
"RPL38",-1.16422270227669,5.89683130971253,3.3197438910645,0.0684524918883276,1
"SPAG6",0.632961759461063,7.23410831815876,3.31837095242071,0.0685096831485301,1
"ENDOU",0.912184192387042,6.09056860524121,3.31541656819681,0.0686329246572195,1
"ADCY9",-0.599148995875778,7.30317671798271,3.31531873984673,0.0686370096002867,1
"RAB10",-1.00192218696589,5.81517371681921,3.30924623625365,0.0688910843296514,1
"NPRL3",0.696676955909772,6.97050090994158,3.3043491061285,0.0690967141573338,1
"CHIT1",0.705269099988675,7.27152369977725,3.28861859558707,0.0697616919503443,1
"P2RX1",0.776985961916569,6.56182869533445,3.28659670857653,0.0698476590075918,1
"GPS1",0.619207543150091,7.37872668049001,3.28359401229551,0.0699755376934593,1
"TULP2",0.966755632221399,6.44847227175282,3.28038796374763,0.0701123534978114,1
"SMYD5",0.680010641548881,6.87061110724871,3.27953889803466,0.0701486347163839,1
"ECE2",0.52724387567562,7.54765849552005,3.27918134543587,0.0701639192238273,1
"CASP6",-1.00292269101357,6.06098674795556,3.27660703631077,0.0702740700283749,1
"TPI1",-1.02586272557425,5.73229671761901,3.27422656794834,0.0703760914850927,1
"SVIL",0.496297191938785,8.01147472606901,3.27151910342608,0.0704923200916041,1
"TMED10",-0.762609470161343,6.35078927652782,3.26922019754701,0.0705911711067327,1
"PEPD",-0.520268687601648,7.94001042420537,3.26462470625258,0.0707892187071594,1
"COX5A",-1.52428261739555,5.27327393448391,3.26403117158096,0.0708148410870425,1
"PHF19",-0.743556942835734,6.97914086550344,3.26133949404139,0.0709311632435741,1
"PIK3C2G",-0.600785870497106,7.17315221822176,3.2604028803207,0.0709716874562425,1
"KLHL24",-0.671701912103884,7.25325795549227,3.25732457964271,0.0711050502906454,1
"CAPN5",-0.651904231691504,7.08361625219711,3.25684501822508,0.0711258507436155,1
"DYRK1B",2.63365922068717,2.10642486453598,3.25154600675479,0.0713561241410309,1
"KCNG2",-0.950502991535972,5.48037174018845,3.24973550376179,0.0714349842152944,1
"BCL2",0.589949996874696,7.20790139300176,3.23600952588825,0.0720358939285654,1
"ADCY3",0.626922399728313,7.07548834729216,3.23564086950937,0.0720521078767105,1
"CALM1",-0.638479160170896,7.32353316067456,3.23501999968307,0.0720794233181953,1
"BTF3",-0.684317636112798,6.83828918601843,3.23383803228576,0.0721314551871985,1
"TRADD",-1.5043833747353,5.45269082130313,3.22729279062905,0.0724203159047967,1
"RLF",0.957784313339397,6.17441905832139,3.21954147177112,0.0727640097823346,1
"HPS5",-3.09841892857839,1.87071075582734,3.21797747360627,0.0728335694222367,1
"ZMYND11",-0.540848677657808,7.73824937378683,3.2118454238974,0.0731069844614355,1
"PAX4",0.681189941760281,6.69072811886917,3.20326523204803,0.07349140699301,1
"TES",0.801996952226182,6.81317383326044,3.20300216735214,0.0735032274279278,1
"RAMP2",-1.60590092274024,4.33190451437378,3.1999115675206,0.0736422520015994,1
"CRBN",0.719449498120201,6.996082381075,3.19842193782353,0.0737093608419601,1
"CKMT1B",-1.51333994336895,4.61449015857279,3.19530466011164,0.0738500088438053,1
"ZNF157",1.29242553537587,4.60657451475095,3.1832361445113,0.0743972493660447,1
"GNLY",0.928150142227674,7.09119027350698,3.18222440053287,0.0744433237660254,1
"WRAP73",-0.790013052581202,7.185628481519,3.17599722927184,0.0747275821209002,1
"NUBP1",-1.2972188140286,4.58670813205657,3.1746381753921,0.074789775146644,1
"PTGS1",-0.813010840737353,7.05532442218304,3.174343700275,0.0748032582441534,1
"KIF22",0.541064693429688,7.7893438362417,3.17202958201773,0.0749093054251781,1
"AGPAT1",3.48710726310827,0.791432299748935,3.171645316646,0.0749269304649057,1
"DUSP23",-1.38191986155322,4.56043776674599,3.16568584172684,0.0752008438033756,1
"PPP1R3A",0.791085285322698,5.93825763139225,3.16248373756551,0.0753484651870493,1
"BSDC1",0.624969743230376,7.25899212585017,3.15249403896,0.0758110085022091,1
"TGFBI",0.541768310244937,7.63858899478006,3.15235150563668,0.0758176301235504,1
"TBL2",-0.66425777728353,7.07039511396404,3.15165567615126,0.0758499649595706,1
"BCKDK",0.903829508303698,6.77550358156074,3.14878831632746,0.075983366160412,1
"TMEM98",0.74282960001234,6.51332745449859,3.14643308534943,0.0760931297076052,1
