HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:40089	B3GALT1-AS1	B3GALT1 antisense RNA 1	Approved	RNA, long non-coding			2q24.3	105616981	ENSG00000235335	OTTHUMG00000153961	1987	Antisense RNAs
HGNC:16424	B3GALT5-AS1	B3GALT5 antisense RNA 1	Approved	RNA, long non-coding	C21orf88		21q22.2	114041	ENSG00000184809	OTTHUMG00000086722	1987	Antisense RNAs
HGNC:49910	B4GALT1-AS1	B4GALT1 antisense RNA 1	Approved	RNA, long non-coding			9p21.1	101929639	ENSG00000233554	OTTHUMG00000019763	1987	Antisense RNAs
HGNC:40090	B4GALT4-AS1	B4GALT4 antisense RNA 1	Approved	RNA, long non-coding			3q13.32	100874201	ENSG00000240254	OTTHUMG00000159385	1987	Antisense RNAs
HGNC:50461	BAALC-AS1	BAALC antisense RNA 1	Approved	RNA, long non-coding		lncFZD6, FZD6-DT	8q22.3	100499183	ENSG00000247081	OTTHUMG00000164798	1987	Antisense RNAs
HGNC:28595	BAALC-AS2	BAALC antisense RNA 2	Approved	RNA, long non-coding	C8orf56, BAALCOS	MGC39526	8q22.3	157556	ENSG00000236939	OTTHUMG00000164781	1987	Antisense RNAs
HGNC:44171	BABAM2-AS1	BABAM2 antisense RNA 1	Approved	RNA, long non-coding	BRE-AS1		2p23.2	100302650			1987	Antisense RNAs
HGNC:37125	BACE1-AS	BACE1 antisense RNA	Approved	RNA, long non-coding	BACE1AS	FJ573250, NCRNA00177, BACE1-AS1	11q23.3	100379571	ENSG00000278768	OTTHUMG00000188154	1987	Antisense RNAs
HGNC:40008	BACH1-AS1	BACH1 antisense RNA 1	Approved	RNA, long non-coding			21q21.3	106478962	ENSG00000232118	OTTHUMG00000081874	1987	Antisense RNAs
HGNC:26609	BASP1-AS1	BASP1 antisense RNA 1	Approved	RNA, long non-coding		LOC285696	5p15.1	285696	ENSG00000215196	OTTHUMG00000131059	1987	Antisense RNAs
HGNC:55440	BAZ1A-AS1	BAZ1A antisense RNA 1	Approved	RNA, long non-coding			14q13.2	112268124	ENSG00000258738		1987	Antisense RNAs
HGNC:55862	BAZ2B-AS1	BAZ2B antisense RNA 1	Approved	RNA, long non-coding			2q24.2	643072	ENSG00000224152		1987	Antisense RNAs
HGNC:50700	BBOX1-AS1	BBOX1 antisense RNA 1	Approved	RNA, long non-coding			11p14.2-p14.1	103695435	ENSG00000254560	OTTHUMG00000166122	1987	Antisense RNAs
HGNC:55233	BCAN-AS1	BCAN antisense RNA 1	Approved	RNA, long non-coding		RP11-284F21.9	1q23.1	105371453	ENSG00000272068		1987	Antisense RNAs
HGNC:56267	BCAN-AS2	BCAN antisense RNA 2	Approved	RNA, long non-coding		ENST869	1q23.1	126568844	ENSG00000229953		1987	Antisense RNAs
HGNC:40093	BCAR3-AS1	BCAR3 antisense RNA 1	Approved	RNA, long non-coding		TP53LC19	1p22.1	100129046	ENSG00000224093	OTTHUMG00000010302	1987	Antisense RNAs
HGNC:56376	BCAS3-AS1	BCAS3 antisense RNA 1	Approved	RNA, long non-coding		AC005884.1	17q23.2	107984992	ENSG00000267207		1987	Antisense RNAs
HGNC:44113	BCDIN3D-AS1	BCDIN3D antisense RNA 1	Approved	RNA, long non-coding			12q13.12	100286844	ENSG00000258057	OTTHUMG00000169706	1987	Antisense RNAs
HGNC:55868	BCL10-AS1	BCL10 antisense RNA 1	Approved	RNA, long non-coding			1p22.3	646626	ENSG00000223653		1987	Antisense RNAs
HGNC:40095	BCL2L1-AS1	BCL2L1 antisense RNA 1	Approved	RNA, long non-coding			20q11.21	105372589	ENSG00000236559	OTTHUMG00000032185	1987	Antisense RNAs
HGNC:51843	BCL6-AS1	BCL6 antisense RNA 1	Approved	RNA, long non-coding		lnc-RP11-211G3.3.1-1	3q27.3	106146153			1987	Antisense RNAs
HGNC:20608	BDNF-AS	BDNF antisense RNA	Approved	RNA, long non-coding	BDNFOS	BT2A, BT2B, BT2C, BT2D, NCRNA00049, BDNF-AS1, BDNFAS	11p14.1	497258	ENSG00000245573		1987	Antisense RNAs
HGNC:51114	BEAN1-AS1	BEAN1 antisense RNA 1	Approved	RNA, long non-coding			16q21	101927726	ENSG00000261656	OTTHUMG00000175781	1987	Antisense RNAs
HGNC:40690	BET1-AS1	BET1 antisense RNA 1	Approved	RNA, long non-coding			7q21.3	107986820	ENSG00000236861	OTTHUMG00000155775	1987	Antisense RNAs
HGNC:28425	BFSP2-AS1	BFSP2 antisense RNA 1	Approved	RNA, long non-coding		MGC2848	3q22.1	85003	ENSG00000249993	OTTHUMG00000159721	1987	Antisense RNAs
HGNC:56147	BHLHE22-AS1	BHLHE22 antisense RNA 1	Approved	RNA, long non-coding			8q12.3	401463	ENSG00000254102		1987	Antisense RNAs
HGNC:44471	BHLHE40-AS1	BHLHE40 antisense RNA 1	Approved	RNA, long non-coding			3p26.1	100507582	ENSG00000235831	OTTHUMG00000155242	1987	Antisense RNAs
HGNC:55475	BICD1-AS1	BICD1 antisense RNA 1	Approved	RNA, long non-coding			12p11.21	120766143	ENSG00000257530		1987	Antisense RNAs
HGNC:51588	BICRA-AS1	BICRA antisense RNA 1	Approved	RNA, long non-coding	GLTSCR1-AS1		19q13.33	106144534	ENSG00000269806	OTTHUMG00000183264	1987	Antisense RNAs
HGNC:56742	BICRA-AS2	BICRA antisense RNA 2	Approved	RNA, long non-coding		AC010331.1	19q13.33	128667229	ENSG00000277383		1987	Antisense RNAs
HGNC:40641	BIRC6-AS1	BIRC6 antisense RNA 1	Approved	RNA, long non-coding			2p22.3	100874009	ENSG00000230046	OTTHUMG00000152106	1987	Antisense RNAs
HGNC:50490	BIRC6-AS2	BIRC6 antisense RNA 2	Approved	RNA, long non-coding		megamind	2p22.3	103752586	ENSG00000279897	OTTHUMG00000189406	1987	Antisense RNAs
HGNC:53612	BMF-AS1	BMF antisense RNA 1	Approved	RNA, long non-coding			15q15.1	110806288	ENSG00000259409	OTTHUMG00000172394	1987	Antisense RNAs
HGNC:40096	BMP7-AS1	BMP7 antisense RNA 1	Approved	RNA, long non-coding			20q13.31	102723590	ENSG00000235032	OTTHUMG00000032810	1987	Antisense RNAs
HGNC:54364	BMP8B-AS1	BMP8B antisense RNA 1	Approved	RNA, long non-coding			1p34.2	105378666	ENSG00000285905		1987	Antisense RNAs
HGNC:53727	BNC2-AS1	BNC2 antisense RNA 1	Approved	RNA, long non-coding		RP11-62F24.2	9p22.2	111216284	ENSG00000234779	OTTHUMG00000019591	1987	Antisense RNAs
HGNC:35125	BOK-AS1	BOK antisense RNA 1	Approved	RNA, long non-coding	BOKAS	NCRNA00151, NAToB	2q37.3	100379249	ENSG00000234235	OTTHUMG00000151556	1987	Antisense RNAs
HGNC:55591	BRPF3-AS1	BRPF3 antisense RNA 1	Approved	RNA, long non-coding			6p21.31	102723648	ENSG00000246982		1987	Antisense RNAs
HGNC:40614	BRWD1-AS1	BRWD1 antisense RNA 1	Approved	RNA, long non-coding			21q22.2	100874093	ENSG00000238141	OTTHUMG00000133705	1987	Antisense RNAs
HGNC:16423	BRWD1-AS2	BRWD1 antisense RNA 2	Approved	RNA, long non-coding	C21orf87, NCRNA00257, BRWD1-IT2		21q22.2	103091865	ENSG00000255568	OTTHUMG00000066154	1987	Antisense RNAs
HGNC:55286	BSG-AS1	BSG antisense RNA 1	Approved	RNA, long non-coding			19p13.3	105372233	ENSG00000267751		1987	Antisense RNAs
HGNC:40102	BSN-AS1	BSN antisense RNA 1	Approved	RNA, long non-coding			3p21.31	106478963	ENSG00000235120	OTTHUMG00000156880	1987	Antisense RNAs
HGNC:40728	BTBD3-AS1	BTBD3 antisense RNA 1	Approved	RNA, long non-coding			20p12.2	121832811	ENSG00000236526	OTTHUMG00000031890	1987	Antisense RNAs
HGNC:40959	BTBD9-AS1	BTBD9 antisense RNA 1	Approved	RNA, long non-coding			6p21.2	101929425	ENSG00000226533	OTTHUMG00000014632	1987	Antisense RNAs
HGNC:53145	BTG3-AS1	BTG3 antisense RNA 1	Approved	RNA, long non-coding		ASBEL	21q21.1	110806272	ENSG00000280594	OTTHUMG00000190270	1987	Antisense RNAs
HGNC:21223	BVES-AS1	BVES antisense RNA 1	Approved	RNA, long non-coding	C6orf112	bA99L11.2	6q21	154442	ENSG00000203808	OTTHUMG00000015292	1987	Antisense RNAs
HGNC:40839	BZW1-AS1	BZW1 antisense RNA 1	Approved	RNA, long non-coding			2q33.1	101927795	ENSG00000230408	OTTHUMG00000154546	1987	Antisense RNAs
HGNC:55861	C10orf67-AS1	C10orf67 antisense RNA 1	Approved	RNA, long non-coding			10p12.2	105376453	ENSG00000224215		1987	Antisense RNAs
HGNC:45007	C10orf71-AS1	C10orf71 antisense RNA 1	Approved	RNA, long non-coding			10q11.23	100506769	ENSG00000236208	OTTHUMG00000018189	1987	Antisense RNAs
HGNC:56185	C12orf42-AS1	C12orf42 antisense RNA 1	Approved	RNA, long non-coding			12q23.2	101929058	ENSG00000257860		1987	Antisense RNAs
HGNC:55936	C12orf75-AS1	C12orf75 antisense RNA 1	Approved	RNA, long non-coding		KCCAT198	12q23.3	105369954	ENSG00000257642		1987	Antisense RNAs
HGNC:41091	C1orf167-AS1	C1orf167 antisense RNA 1	Approved	RNA, long non-coding			1p36.22	102724659	ENSG00000177553	OTTHUMG00000037775	1987	Antisense RNAs
HGNC:41212	C1orf50-AS1	C1orf50 antisense RNA 1	Approved	RNA, long non-coding			1p34.2	123706505	ENSG00000228452	OTTHUMG00000007569	1987	Antisense RNAs
HGNC:44351	C1QTNF1-AS1	C1QTNF1 antisense RNA 1	Approved	RNA, long non-coding			17q25.3	100507410	ENSG00000265096	OTTHUMG00000132159	1987	Antisense RNAs
HGNC:40683	C1QTNF7-AS1	C1QTNF7 antisense RNA 1	Approved	RNA, long non-coding			4p15.32	101929095	ENSG00000249252	OTTHUMG00000160132	1987	Antisense RNAs
HGNC:39906	C1QTNF9-AS1	C1QTNF9 antisense RNA 1	Approved	RNA, long non-coding			13q12.12	100874232	ENSG00000240868	OTTHUMG00000016579	1987	Antisense RNAs
HGNC:27461	C1RL-AS1	C1RL antisense RNA 1	Approved	RNA, long non-coding		MATL2963	12p13.31	283314	ENSG00000205885	OTTHUMG00000168164	1987	Antisense RNAs
HGNC:49464	C2-AS1	C2 antisense RNA 1	Approved	RNA, long non-coding			6p21.33	102060414	ENSG00000281756	OTTHUMG00000189556	1987	Antisense RNAs
HGNC:1290	C21orf62-AS1	C21orf62 antisense RNA 1	Approved	RNA, long non-coding	C21orf49		21q22.11	54067	ENSG00000205930	OTTHUMG00000064992	1987	Antisense RNAs
HGNC:54045	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1	Approved	RNA, long non-coding			1q21.3	100132111	ENSG00000234614		1987	Antisense RNAs
HGNC:55961	C2CD5-AS1	C2CD5 antisense RNA 1	Approved	RNA, long non-coding			12p12.1	105369692	ENSG00000250166		1987	Antisense RNAs
HGNC:56377	C2orf74-AS1	C2orf74 antisense RNA 1	Approved	RNA, long non-coding		AC016747.2	2p15	105374758	ENSG00000271889		1987	Antisense RNAs
HGNC:41063	CFAP20DC-AS1	CFAP20DC antisense RNA 1	Approved	RNA, long non-coding	C3orf67-AS1		3p14.2	101929238	ENSG00000242428	OTTHUMG00000159203	1987	Antisense RNAs
HGNC:39753	C4A-AS1	C4A antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106478955	ENSG00000233627	OTTHUMG00000137496	1987	Antisense RNAs
HGNC:39752	C4B-AS1	C4B antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106480730	ENSG00000229776	OTTHUMG00000137467	1987	Antisense RNAs
HGNC:41061	C5orf34-AS1	C5orf34 antisense RNA 1	Approved	RNA, long non-coding			5p12	105374749	ENSG00000248554	OTTHUMG00000162234	1987	Antisense RNAs
HGNC:52969	C5orf64-AS1	C5orf64 antisense RNA 1	Approved	RNA, long non-coding			5q12.1	100506526	ENSG00000251575	OTTHUMG00000162439	1987	Antisense RNAs
HGNC:39767	C6orf47-AS1	C6orf47 antisense RNA 1	Approved	RNA, long non-coding			6p21.33	106480731	ENSG00000227198	OTTHUMG00000057503	1987	Antisense RNAs
HGNC:27840	C8orf34-AS1	C8orf34 antisense RNA 1	Approved	RNA, long non-coding			8q13.2	286189	ENSG00000248801	OTTHUMG00000164449	1987	Antisense RNAs
HGNC:50444	CFAP418-AS1	CFAP418 antisense RNA 1	Approved	RNA, long non-coding	C8orf37-AS1	tospeak	8q22.1	100616530	ENSG00000253773	OTTHUMG00000164661	1987	Antisense RNAs
HGNC:51657	CA3-AS1	CA3 antisense RNA 1	Approved	RNA, long non-coding			8q21.2	100996348	ENSG00000253549	OTTHUMG00000164943	1987	Antisense RNAs
HGNC:56165	CACNA1B-AS1	CACNA1B antisense RNA 1	Approved	RNA, long non-coding			9q34.3	105376331			1987	Antisense RNAs
HGNC:40119	CACNA1C-AS1	CACNA1C antisense RNA 1	Approved	RNA, long non-coding			12p13.33	100652846	ENSG00000246627	OTTHUMG00000168139	1987	Antisense RNAs
HGNC:40118	CACNA1C-AS2	CACNA1C antisense RNA 2	Approved	RNA, long non-coding			12p13.33	100874235	ENSG00000256271	OTTHUMG00000168138	1987	Antisense RNAs
HGNC:40117	CACNA1C-AS3	CACNA1C antisense RNA 3	Approved	RNA, long non-coding			12p13.33	106478964	ENSG00000256769	OTTHUMG00000168137	1987	Antisense RNAs
HGNC:40116	CACNA1C-AS4	CACNA1C antisense RNA 4	Approved	RNA, long non-coding			12p13.33	100874234	ENSG00000256025	OTTHUMG00000168136	1987	Antisense RNAs
HGNC:27377	CACNA1G-AS1	CACNA1G antisense RNA 1	Approved	RNA, long non-coding		CAS1	17q21.33	253962	ENSG00000250107	OTTHUMG00000162163	1987	Antisense RNAs
HGNC:40120	CACNA2D1-AS1	CACNA2D1 antisense RNA 1	Approved	RNA, long non-coding			7q21.11	101927356	ENSG00000223770	OTTHUMG00000154779	1987	Antisense RNAs
HGNC:40702	CACNA2D3-AS1	CACNA2D3 antisense RNA 1	Approved	RNA, long non-coding			3p14.3	100874237	ENSG00000243715	OTTHUMG00000158579	1987	Antisense RNAs
HGNC:31391	CACTIN-AS1	CACTIN antisense RNA 1	Approved	RNA, long non-coding	C19orf29OS, C19orf29-AS1		19p13.3	404665	ENSG00000226800	OTTHUMG00000180807	1987	Antisense RNAs
HGNC:56177	CADM1-AS1	CADM1 antisense RNA 1	Approved	RNA, long non-coding			11q23.3	105369507	ENSG00000256315		1987	Antisense RNAs
HGNC:41248	CADM2-AS1	CADM2 antisense RNA 1	Approved	RNA, long non-coding			3p12.1	100874038	ENSG00000239519	OTTHUMG00000158987	1987	Antisense RNAs
HGNC:41247	CADM2-AS2	CADM2 antisense RNA 2	Approved	RNA, long non-coding			3p12.1	100874037	ENSG00000241648	OTTHUMG00000158991	1987	Antisense RNAs
HGNC:40812	CADM3-AS1	CADM3 antisense RNA 1	Approved	RNA, long non-coding		CTA-134P22.2	1q23.2	100131825	ENSG00000225670	OTTHUMG00000037178	1987	Antisense RNAs
HGNC:55863	CALCRL-AS1	CALCRL and TFPI antisense RNA 1	Approved	RNA, long non-coding			2q32.1	105373786	ENSG00000224063		1987	Antisense RNAs
HGNC:40971	CALHM6-AS1	CALHM6 antisense RNA 1	Approved	RNA, long non-coding		RP1-93H18.6	6q22.1	116435295	ENSG00000244158	OTTHUMG00000159342	1987	Antisense RNAs
HGNC:44682	CALML3-AS1	CALML3 antisense RNA 1	Approved	RNA, long non-coding			10p15.1	100132159	ENSG00000205488	OTTHUMG00000168090	1987	Antisense RNAs
HGNC:56057	CAMK2G-AS1	CAMK2G antisense RNA 1	Approved	RNA, long non-coding			10q22.2	123706515	ENSG00000224195		1987	Antisense RNAs
HGNC:40856	CAMTA1-AS1	CAMTA1 antisense RNA 1	Approved	RNA, long non-coding			1p36.23	101928836	ENSG00000225126	OTTHUMG00000001220	1987	Antisense RNAs
HGNC:40855	CAMTA1-AS2	CAMTA1 antisense RNA 2	Approved	RNA, long non-coding			1p36.23	102725193	ENSG00000237728	OTTHUMG00000001219	1987	Antisense RNAs
HGNC:40854	CAMTA1-AS3	CAMTA1 antisense RNA 3	Approved	RNA, long non-coding		AL512330.1	1p36.31	127138864	ENSG00000237365		1987	Antisense RNAs
HGNC:55342	CAMTA2-AS1	CAMTA2 antisense RNA 1	Approved	RNA, long non-coding			17p13.2	101927979	ENSG00000262678		1987	Antisense RNAs
HGNC:56068	CAPN1-AS1	CAPN1 antisense RNA 1	Approved	RNA, long non-coding			11q13.1	728975	ENSG00000254614		1987	Antisense RNAs
HGNC:40769	CAPS2-AS1	CAPS2 antisense RNA 1	Approved	RNA, long non-coding			12q21.1	107983975	ENSG00000254451	OTTHUMG00000165409	1987	Antisense RNAs
HGNC:40766	CARD11-AS1	CARD11 antisense RNA 1	Approved	RNA, long non-coding			7p22.2	101927256	ENSG00000237286	OTTHUMG00000152115	1987	Antisense RNAs
HGNC:51408	CARD8-AS1	CARD8 antisense RNA 1	Approved	RNA, long non-coding		LOC100505812, AC008392.1	19q13.33	100505812	ENSG00000268001	OTTHUMG00000183194	1987	Antisense RNAs
HGNC:51188	CARNMT1-AS1	CARNMT1 antisense RNA 1	Approved	RNA, long non-coding	C9orf41-AS1		9q21.13	101927380	ENSG00000203321	OTTHUMG00000020029	1987	Antisense RNAs
HGNC:40125	CARS1-AS1	CARS1 antisense RNA 1	Approved	RNA, long non-coding	CARS-AS1		11p15.4	100852407	ENSG00000247473	OTTHUMG00000165360	1987	Antisense RNAs
HGNC:40126	CASK-AS1	CASK antisense RNA 1	Approved	RNA, long non-coding			Xp11.4	100873928	ENSG00000233033	OTTHUMG00000021372	1987	Antisense RNAs
HGNC:41080	CATIP-AS1	CATIP antisense RNA 1	Approved	RNA, long non-coding			2q35	101928513	ENSG00000225062	OTTHUMG00000155067	1987	Antisense RNAs
HGNC:41079	CATIP-AS2	CATIP antisense RNA 2	Approved	RNA, long non-coding			2q35	103689911	ENSG00000237281	OTTHUMG00000155145	1987	Antisense RNAs
HGNC:40517	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1	Approved	RNA, long non-coding		LOC105373813	2q32.3	105373813	ENSG00000233766	OTTHUMG00000154331	1987	Antisense RNAs
HGNC:55571	CBLL1-AS1	CBLL1 antisense RNA 1	Approved	RNA, long non-coding			7q22.3	101927974	ENSG00000241764		1987	Antisense RNAs
HGNC:55777	CBR1-AS1	CBR1 antisense RNA 1	Approved	RNA, long non-coding			21q22.12	100133286	ENSG00000230212		1987	Antisense RNAs
HGNC:43664	CBR3-AS1	CBR3 antisense RNA 1	Approved	RNA, long non-coding		PlncRNA-1	21q22.12	100506428	ENSG00000236830	OTTHUMG00000086607	1987	Antisense RNAs
HGNC:41142	CCDC13-AS1	CCDC13 antisense RNA 1	Approved	RNA, long non-coding			3p22.1	100874114	ENSG00000173811	OTTHUMG00000156256	1987	Antisense RNAs
HGNC:53019	CCDC13-AS2	CCDC13 antisense RNA 2	Approved	RNA, long non-coding	LINC02158		3p22.1	729083	ENSG00000225611	OTTHUMG00000156257	1987	Antisense RNAs
HGNC:51340	CCDC144NL-AS1	CCDC144NL antisense RNA 1	Approved	RNA, long non-coding			17p11.2	440416	ENSG00000233098	OTTHUMG00000178937	1987	Antisense RNAs
HGNC:44134	CCDC148-AS1	CCDC148 antisense RNA 1	Approved	RNA, long non-coding			2q24.1	554201	ENSG00000227480	OTTHUMG00000153964	1987	Antisense RNAs
HGNC:52262	CCDC18-AS1	CCDC18 antisense RNA 1	Approved	RNA, long non-coding		ENST00000440778.1	1p22.1	100131564	ENSG00000223745	OTTHUMG00000010705	1987	Antisense RNAs
HGNC:44105	CCDC183-AS1	CCDC183 antisense RNA 1	Approved	RNA, long non-coding	KIAA1984-AS1		9q34.3	100131193	ENSG00000228544	OTTHUMG00000020946	1987	Antisense RNAs
HGNC:51715	CCDC28A-AS1	CCDC28A antisense RNA 1	Approved	RNA, long non-coding	GVQW2		6q24.1	100507462	ENSG00000279968	OTTHUMG00000189248	1987	Antisense RNAs
HGNC:41089	CCDC39-AS1	CCDC39 antisense RNA 1	Approved	RNA, long non-coding			3q26.33	100874112	ENSG00000243187	OTTHUMG00000157929	1987	Antisense RNAs
HGNC:56107	CCDC54-AS1	CCDC54 antisense RNA 1	Approved	RNA, long non-coding			3q13.12	101929579	ENSG00000239828		1987	Antisense RNAs
HGNC:56314	CCDC86-AS1	CCDC86 antisense RNA 1	Approved	RNA, long non-coding		RP5-1148A21.3, lncRP5	11q12.2	127138859	ENSG00000256813		1987	Antisense RNAs
HGNC:55505	CCDC90B-AS1	CCDC90B antisense RNA 1	Approved	RNA, long non-coding			11q14.1	120883614	ENSG00000255234		1987	Antisense RNAs
HGNC:55229	CCL3-AS1	CCL3 antisense RNA 1	Approved	RNA, long non-coding			17q12	102724850	ENSG00000277089		1987	Antisense RNAs
HGNC:40164	CCN2-AS1	CCN2 antisense RNA 1	Approved	RNA, long non-coding		AL133346.1	6q23.2	122152366	ENSG00000227220	OTTHUMG00000150056	1987	Antisense RNAs
HGNC:49398	CCND2-AS1	CCND2 antisense RNA 1	Approved	RNA, long non-coding	CCND2-AS2		12p13.32	103752584	ENSG00000255920	OTTHUMG00000168157	1987	Antisense RNAs
HGNC:40130	CCNT2-AS1	CCNT2 antisense RNA 1	Approved	RNA, long non-coding			2q21.3	100129961	ENSG00000224043	OTTHUMG00000154855	1987	Antisense RNAs
HGNC:55252	CCNY-AS1	CCNY antisense RNA 1	Approved	RNA, long non-coding		AL117336.3	10p11.21	118732302	ENSG00000271335		1987	Antisense RNAs
HGNC:55665	CD101-AS1	CD101 antisense RNA 1	Approved	RNA, long non-coding			1p13.1	101929099	ENSG00000236137		1987	Antisense RNAs
HGNC:55765	CD109-AS1	CD109 antisense RNA 1	Approved	RNA, long non-coding			6q13	101928489	ENSG00000231652		1987	Antisense RNAs
HGNC:54071	CD200R1L-AS1	CD200R1L antisense RNA 1	Approved	RNA, long non-coding			3q13.2	100129297	ENSG00000242770		1987	Antisense RNAs
HGNC:43896	CD27-AS1	CD27 antisense RNA 1	Approved	RNA, long non-coding			12p13.31	678655	ENSG00000215039	OTTHUMG00000168315	1987	Antisense RNAs
HGNC:26480	CD300LD-AS1	CD300LD antisense RNA 1	Approved	RNA, long non-coding	C17orf77	FLJ31882	17q25.1	146723	ENSG00000182352	OTTHUMG00000067611	1987	Antisense RNAs
HGNC:40133	CD44-AS1	CD44 antisense RNA 1	Approved	RNA, long non-coding		RP1-68D18.4, hLinfRNA5	11p13	109729172	ENSG00000255443	OTTHUMG00000166327	1987	Antisense RNAs
HGNC:55455	CD63-AS1	CD63 antisense RNA 1	Approved	RNA, long non-coding			12q13.2	105369779	ENSG00000258056		1987	Antisense RNAs
HGNC:49384	CD81-AS1	CD81 antisense RNA 1	Approved	RNA, long non-coding			11p15.5	101927682	ENSG00000238184	OTTHUMG00000009760	1987	Antisense RNAs
HGNC:56287	CD82-AS1	CD82 antisense RNA 1	Approved	RNA, long non-coding			11p11.2	126568847	ENSG00000254693		1987	Antisense RNAs
HGNC:54314	CDC42-AS1	CDC42 antisense RNA 1	Approved	RNA, long non-coding			1p36.12	112268223	ENSG00000285752		1987	Antisense RNAs
HGNC:56370	CDC42EP3-AS1	CDC42EP3 antisense RNA 1	Approved	RNA, long non-coding		AC006369.1	2p22.2	127379718	ENSG00000236213		1987	Antisense RNAs
HGNC:55989	CDH13-AS1	CDH13 antisense RNA 1	Approved	RNA, long non-coding		RP11-543N12.1	16q23.3	105371368	ENSG00000261410		1987	Antisense RNAs
HGNC:56243	CDH13-AS2	CDH13 antisense RNA 2	Approved	RNA, long non-coding			16q23.3	102724163	ENSG00000260228		1987	Antisense RNAs
HGNC:53088	CDH18-AS1	CDH18 antisense RNA 1	Approved	RNA, long non-coding			5p14.3	102725105	ENSG00000249854	OTTHUMG00000162015	1987	Antisense RNAs
HGNC:31433	CDH23-AS1	CDH23 antisense RNA 1	Approved	RNA, long non-coding	C10orf106, NCRNA00223	bA327E2.3	10q22.1	102723377	ENSG00000223817	OTTHUMG00000018425	1987	Antisense RNAs
HGNC:56084	CDH3-AS1	CDH3 antisense RNA 1	Approved	RNA, long non-coding			16q22.1	123706523	ENSG00000260577		1987	Antisense RNAs
HGNC:55399	CDH8-AS1	CDH8 antisense RNA 1	Approved	RNA, long non-coding			16q21	119863871	ENSG00000260115		1987	Antisense RNAs
HGNC:55677	CDK5R2-AS1	CDK5R2 antisense RNA 1	Approved	RNA, long non-coding			2q35	121847983	ENSG00000235024		1987	Antisense RNAs
HGNC:40141	CDK6-AS1	CDK6 antisense RNA 1	Approved	RNA, long non-coding		BALR-2	7q21.2	101927497	ENSG00000237819	OTTHUMG00000155818	1987	Antisense RNAs
HGNC:42399	CDKN1A-AS1	CDKN1A antisense RNA 1	Approved	RNA, long non-coding		p21NAT	6p21.1	100861512			1987	Antisense RNAs
HGNC:23831	CDKN2A-AS1	CDKN2A antisense RNA 1	Approved	RNA, long non-coding	C9orf53, CDKN2A-DT	bA149I2.3	9p21.3	51198	ENSG00000224854	OTTHUMG00000019687	1987	Antisense RNAs
HGNC:34341	CDKN2B-AS1	CDKN2B antisense RNA 1	Approved	RNA, long non-coding	CDKN2BAS	ANRIL, RP11-145E5.4, NCRNA00089, p15AS, CDKN2B-AS, PCAT12	9p21.3	100048912	ENSG00000240498	OTTHUMG00000019689	1987	Antisense RNAs
HGNC:40142	CDYL-AS1	CDYL antisense RNA 1	Approved	RNA, long non-coding			6p25.1	101927913	ENSG00000236336	OTTHUMG00000156967	1987	Antisense RNAs
HGNC:55317	CEACAM16-AS1	CEACAM16, CEACAM19 and PVR antisense RNA 1	Approved	RNA, long non-coding			19q13.31	107985305	ENSG00000266903		1987	Antisense RNAs
HGNC:51226	CEBPB-AS1	CEBPB antisense RNA 1	Approved	RNA, long non-coding			20q13.13	101927559	ENSG00000277449	OTTHUMG00000186944	1987	Antisense RNAs
HGNC:23515	CELF2-AS1	CELF2 antisense RNA 1	Approved	RNA, long non-coding	C10orf31	FLJ40494, Em:AC026887.2	10p14	414196	ENSG00000181800	OTTHUMG00000017669	1987	Antisense RNAs
HGNC:44703	CELF2-AS2	CELF2 antisense RNA 2	Approved	RNA, long non-coding			10p14	439950	ENSG00000237986	OTTHUMG00000017665	1987	Antisense RNAs
HGNC:55106	CENPN-AS1	CENPN antisense RNA 1	Approved	RNA, long non-coding			16q23.2	107984858	ENSG00000260213		1987	Antisense RNAs
HGNC:40143	CEP250-AS1	CEP250 antisense RNA 1	Approved	RNA, long non-coding			20q11.22	102725201	ENSG00000230155	OTTHUMG00000055986	1987	Antisense RNAs
